bench,alloc_type,total,bit_pos,p_one,entropy
nab,32bits,2958,61,0.038539553752535496,0.23555555497182035
nab,32bits,2958,62,0.018255578093306288,0.13153079002114765
nab,32bits,2958,63,0.011494252873563218,0.09054385326964295
nab,64bits,7,0,0.0,0.0
nab,64bits,7,1,0.0,0.0
nab,64bits,7,2,0.0,0.0
nab,64bits,7,3,0.0,0.0
nab,64bits,7,4,0.0,0.0
nab,64bits,7,5,0.2857142857142857,0.863120568566631
nab,64bits,7,6,0.5714285714285714,0.9852281360342515
nab,64bits,7,7,0.5714285714285714,0.9852281360342515
nab,64bits,7,8,0.5714285714285714,0.9852281360342515
nab,64bits,7,9,0.14285714285714285,0.5916727785823275
nab,64bits,7,10,0.8571428571428571,0.5916727785823275
nab,64bits,7,11,0.42857142857142855,0.9852281360342515
nab,64bits,7,12,0.42857142857142855,0.9852281360342515
nab,64bits,7,13,0.5714285714285714,0.9852281360342515
nab,64bits,7,14,0.7142857142857143,0.863120568566631
nab,64bits,7,15,0.14285714285714285,0.5916727785823275
nab,64bits,7,16,0.8571428571428571,0.5916727785823275
nab,64bits,7,17,1.0,0.0
nab,64bits,7,18,1.0,0.0
nab,64bits,7,19,1.0,0.0
nab,64bits,7,20,0.0,0.0
nab,64bits,7,21,0.0,0.0
nab,64bits,7,22,1.0,0.0
nab,64bits,7,23,1.0,0.0
nab,64bits,7,24,0.0,0.0
nab,64bits,7,25,0.0,0.0
nab,64bits,7,26,1.0,0.0
nab,64bits,7,27,0.0,0.0
nab,64bits,7,28,0.0,0.0
nab,64bits,7,29,0.0,0.0
nab,64bits,7,30,0.0,0.0
nab,64bits,7,31,0.0,0.0
nab,64bits,7,32,0.0,0.0
nab,64bits,7,33,0.0,0.0
nab,64bits,7,34,0.0,0.0
nab,64bits,7,35,0.0,0.0
nab,64bits,7,36,0.0,0.0
nab,64bits,7,37,0.0,0.0
nab,64bits,7,38,0.0,0.0
nab,64bits,7,39,0.0,0.0
nab,64bits,7,40,0.0,0.0
nab,64bits,7,41,0.0,0.0
nab,64bits,7,42,0.0,0.0
nab,64bits,7,43,0.0,0.0
nab,64bits,7,44,0.0,0.0
nab,64bits,7,45,0.0,0.0
nab,64bits,7,46,0.0,0.0
nab,64bits,7,47,0.0,0.0
nab,64bits,7,48,0.0,0.0
nab,64bits,7,49,0.0,0.0
nab,64bits,7,50,0.0,0.0
nab,64bits,7,51,0.0,0.0
nab,64bits,7,52,0.0,0.0
nab,64bits,7,53,0.0,0.0
nab,64bits,7,54,0.0,0.0
nab,64bits,7,55,0.0,0.0
nab,64bits,7,56,0.0,0.0
nab,64bits,7,57,0.0,0.0
nab,64bits,7,58,0.0,0.0
nab,64bits,7,59,0.0,0.0
nab,64bits,7,60,0.0,0.0
nab,64bits,7,61,0.0,0.0
nab,64bits,7,62,0.0,0.0
nab,64bits,7,63,0.0,0.0
namd,32bits,12829728,0,0.501842907347685,0.999990200305859
namd,32bits,12829728,1,0.5021087742468118,0.9999871688376372
namd,32bits,12829728,2,0.49792552110224003,0.9999875827957911
namd,32bits,12829728,3,0.49968385923692227,0.9999997116197208
namd,32bits,12829728,4,0.5016761851849081,0.9999918932021497
namd,32bits,12829728,5,0.500687543804514,0.9999986360281182
namd,32bits,12829728,6,0.4965691400472403,0.9999660363838585
namd,32bits,12829728,7,0.4924231441227749,0.9998343470363229
namd,32bits,12829728,8,0.48727782849332424,0.9995329386851406
namd,32bits,12829728,9,0.4794721291051533,0.9987837736145191
namd,32bits,12829728,10,0.4684288708225147,0.9971221131498059
namd,32bits,12829728,11,0.42321777983134173,0.9829216586978995
namd,32bits,12829728,12,0.38857082550775823,0.9638710559968227
namd,32bits,12829728,13,0.3255500038660212,0.9103150784868715
namd,32bits,12829728,14,0.2235093370646673,0.7665238752511805
namd,32bits,12829728,15,0.22442299634099802,0.7681619198375583
namd,32bits,12829728,16,0.09515213416839391,0.4534370819878796
namd,32bits,12829728,17,0.016175479324269385,0.11939139403272489
namd,32bits,12829728,18,0.012974008490281321,0.09991968233727126
namd,32bits,12829728,19,0.00944992754328073,0.07712405088256426
namd,32bits,12829728,20,0.009313603530799717,0.07620763470974341
namd,32bits,12829728,21,0.009105960781085928,0.0748061916366928
namd,32bits,12829728,22,0.00907836861389423,0.0746194482960302
namd,32bits,12829728,23,0.009257639756665145,0.07583058834762316
namd,32bits,12829728,24,0.013924379378892522,0.10580922762954871
namd,32bits,12829728,25,0.007864157369509314,0.06627518162392147
namd,32bits,12829728,26,0.01551007160868882,0.11542749517091491
namd,32bits,12829728,27,0.008006872787949986,0.06726933518265639
namd,32bits,12829728,28,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,29,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,30,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,31,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,32,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,33,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,34,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,35,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,36,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,37,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,38,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,39,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,40,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,41,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,42,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,43,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,44,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,45,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,46,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,47,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,48,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,49,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,50,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,51,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,52,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,53,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,54,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,55,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,56,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,57,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,58,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,59,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,60,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,61,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,62,0.007188305161262966,0.06151485542322776
namd,32bits,12829728,63,0.007188305161262966,0.06151485542322776
namd,64bits,1103192824,0,0.4097149593134047,0.9763505541460709
namd,64bits,1103192824,1,0.481231715299845,0.9989833868290448
namd,64bits,1103192824,2,0.48780812954236547,0.9995710681872474
namd,64bits,1103192824,3,0.491197355721741,0.9997764095368609
namd,64bits,1103192824,4,0.49295678703580836,0.9998568601562839
namd,64bits,1103192824,5,0.4939184321597799,0.9998932798677211
namd,64bits,1103192824,6,0.4942842023055074,0.9999057312622617
namd,64bits,1103192824,7,0.49452198938523917,0.9999134117500296
namd,64bits,1103192824,8,0.4947008520425256,0.9999189739334435
namd,64bits,1103192824,9,0.49477710888373216,0.9999212891908669
namd,64bits,1103192824,10,0.4947549124014244,0.9999206187393428
namd,64bits,1103192824,11,0.4948059642200863,0.9999221565241287
namd,64bits,1103192824,12,0.4947620281112343,0.999920833981196
namd,64bits,1103192824,13,0.49479604029766605,0.9999218587731675
namd,64bits,1103192824,14,0.4948255836370451,0.9999227434998292
namd,64bits,1103192824,15,0.4948113286494692,0.9999223172383387
namd,64bits,1103192824,16,0.4947853685458708,0.9999215379505626
namd,64bits,1103192824,17,0.4948012025865027,0.9999220137300822
namd,64bits,1103192824,18,0.4948247478810649,0.9999227185408988
namd,64bits,1103192824,19,0.4947781948226306,0.9999213219190228
namd,64bits,1103192824,20,0.494788757799244,0.9999216399121917
namd,64bits,1103192824,21,0.4948209761016357,0.9999226058507165
namd,64bits,1103192824,22,0.49478794833059936,0.999921615566323
namd,64bits,1103192824,23,0.4947862668475806,0.9999215649813509
namd,64bits,1103192824,24,0.49478619070495333,0.9999215626903246
namd,64bits,1103192824,25,0.49481281524362053,0.9999223617461748
namd,64bits,1103192824,26,0.49474976461594533,0.9999204628427116
namd,64bits,1103192824,27,0.49482349243417484,0.9999226810407857
namd,64bits,1103192824,28,0.49480192503500187,0.9999220354036191
namd,64bits,1103192824,29,0.49482772650812673,0.9999228074758919
namd,64bits,1103192824,30,0.49483290692616033,0.9999229620293585
namd,64bits,1103192824,31,0.49487277665613244,0.9999241463265084
namd,64bits,1103192824,32,0.49482484940456795,0.9999227215730013
namd,64bits,1103192824,33,0.4947740767755393,0.9999211977727973
namd,64bits,1103192824,34,0.4948065842386226,0.9999221751078995
namd,64bits,1103192824,35,0.4948004221245732,0.999921990312751
namd,64bits,1103192824,36,0.4991524101864535,0.9999979271102696
namd,64bits,1103192824,37,0.49905553410307535,0.9999974261848394
namd,64bits,1103192824,38,0.4991350025315248,0.9999978410905658
namd,64bits,1103192824,39,0.4991094593994567,0.9999977117039418
namd,64bits,1103192824,40,0.49914452307931256,0.9999978883528939
namd,64bits,1103192824,41,0.49464719596471923,0.9999173247495489
namd,64bits,1103192824,42,0.494545632577465,0.9999141575847408
namd,64bits,1103192824,43,0.49874642948185094,0.9999954657806183
namd,64bits,1103192824,44,0.4940996760870881,0.999899546210963
namd,64bits,1103192824,45,0.4978903153198901,0.9999871577558687
namd,64bits,1103192824,46,0.4958453237727007,0.9999501937433231
namd,64bits,1103192824,47,0.48957457141690036,0.9996863654901194
namd,64bits,1103192824,48,0.481906906421284,0.9990552323519749
namd,64bits,1103192824,49,0.470438147991434,0.9974769775606657
namd,64bits,1103192824,50,0.45562932160624714,0.9943118883447176
namd,64bits,1103192824,51,0.39252031429094936,0.9664067505444924
namd,64bits,1103192824,52,0.492176164662942,0.9998233711416138
namd,64bits,1103192824,53,0.5317237913795567,0.9970941950476118
namd,64bits,1103192824,54,0.5695165625914187,0.9860109272728227
namd,64bits,1103192824,55,0.41391763258967684,0.9785118590898614
namd,64bits,1103192824,56,0.429454158595941,0.9855922073171243
namd,64bits,1103192824,57,0.42999309339234787,0.9858122286374029
namd,64bits,1103192824,58,0.4299970972254983,0.9858138568126863
namd,64bits,1103192824,59,0.429997122606374,0.9858138671336232
namd,64bits,1103192824,60,0.429997122606374,0.9858138671336232
namd,64bits,1103192824,61,0.429997122606374,0.9858138671336232
namd,64bits,1103192824,62,0.5639153985287344,0.9881803535077383
namd,64bits,1103192824,63,0.3785459802809595,0.9570086171973828
omnetpp,32bits,70,0,0.4,0.9709505944546686
omnetpp,32bits,70,1,0.14285714285714285,0.5916727785823275
omnetpp,32bits,70,2,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,3,0.18571428571428572,0.692419486327474
omnetpp,32bits,70,4,0.2714285714285714,0.8435070855739037
omnetpp,32bits,70,5,0.24285714285714285,0.7997594113291762
omnetpp,32bits,70,6,0.21428571428571427,0.74959525725948
omnetpp,32bits,70,7,0.21428571428571427,0.74959525725948
omnetpp,32bits,70,8,0.2,0.7219280948873623
omnetpp,32bits,70,9,0.17142857142857143,0.6609623351442084
omnetpp,32bits,70,10,0.05714285714285714,0.31599713297842463
omnetpp,32bits,70,11,0.14285714285714285,0.5916727785823275
omnetpp,32bits,70,12,0.1,0.4689955935892812
omnetpp,32bits,70,13,0.07142857142857142,0.37123232664087563
omnetpp,32bits,70,14,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,15,0.12857142857142856,0.5535072654547253
omnetpp,32bits,70,16,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,17,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,18,0.1,0.4689955935892812
omnetpp,32bits,70,19,0.1,0.4689955935892812
omnetpp,32bits,70,20,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,21,0.08571428571428572,0.4220005168831531
omnetpp,32bits,70,22,0.14285714285714285,0.5916727785823275
omnetpp,32bits,70,23,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,24,0.1,0.4689955935892812
omnetpp,32bits,70,25,0.07142857142857142,0.37123232664087563
omnetpp,32bits,70,26,0.18571428571428572,0.692419486327474
omnetpp,32bits,70,27,0.08571428571428572,0.4220005168831531
omnetpp,32bits,70,28,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,29,0.1,0.4689955935892812
omnetpp,32bits,70,30,0.08571428571428572,0.4220005168831531
omnetpp,32bits,70,31,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,32,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,33,0.14285714285714285,0.5916727785823275
omnetpp,32bits,70,34,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,35,0.14285714285714285,0.5916727785823275
omnetpp,32bits,70,36,0.14285714285714285,0.5916727785823275
omnetpp,32bits,70,37,0.05714285714285714,0.31599713297842463
omnetpp,32bits,70,38,0.12857142857142856,0.5535072654547253
omnetpp,32bits,70,39,0.14285714285714285,0.5916727785823275
omnetpp,32bits,70,40,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,41,0.1,0.4689955935892812
omnetpp,32bits,70,42,0.1,0.4689955935892812
omnetpp,32bits,70,43,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,44,0.1,0.4689955935892812
omnetpp,32bits,70,45,0.1,0.4689955935892812
omnetpp,32bits,70,46,0.12857142857142856,0.5535072654547253
omnetpp,32bits,70,47,0.1,0.4689955935892812
omnetpp,32bits,70,48,0.1,0.4689955935892812
omnetpp,32bits,70,49,0.07142857142857142,0.37123232664087563
omnetpp,32bits,70,50,0.08571428571428572,0.4220005168831531
omnetpp,32bits,70,51,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,52,0.12857142857142856,0.5535072654547253
omnetpp,32bits,70,53,0.15714285714285714,0.6274303352684106
omnetpp,32bits,70,54,0.15714285714285714,0.6274303352684106
omnetpp,32bits,70,55,0.1,0.4689955935892812
omnetpp,32bits,70,56,0.1,0.4689955935892812
omnetpp,32bits,70,57,0.08571428571428572,0.4220005168831531
omnetpp,32bits,70,58,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,59,0.14285714285714285,0.5916727785823275
omnetpp,32bits,70,60,0.11428571428571428,0.512709142030877
omnetpp,32bits,70,61,0.1,0.4689955935892812
omnetpp,32bits,70,62,0.14285714285714285,0.5916727785823275
omnetpp,32bits,70,63,0.0,0.0
omnetpp,64bits,73108439,0,0.0008300683317831475,0.009692357938473619
omnetpp,64bits,73108439,1,0.0008332280217335786,0.009724683271630539
omnetpp,64bits,73108439,2,0.0008311625967010457,0.009703554821426388
omnetpp,64bits,73108439,3,0.0010990523269139968,0.012387887149105143
omnetpp,64bits,73108439,4,0.0010942375612752449,0.012340552678011684
omnetpp,64bits,73108439,5,0.49710075193918446,0.9999757463157676
omnetpp,64bits,73108439,6,0.49872648764939437,0.9999953203720473
omnetpp,64bits,73108439,7,0.49993714131962247,0.999999988599207
omnetpp,64bits,73108439,8,0.5020109101221543,0.999988332144935
omnetpp,64bits,73108439,9,0.49809881729248795,0.999989570744862
omnetpp,64bits,73108439,10,0.4974241072224234,0.9999808547069402
omnetpp,64bits,73108439,11,0.4991391349499338,0.9999978616691481
omnetpp,64bits,73108439,12,0.5001502220557602,0.9999999348863646
omnetpp,64bits,73108439,13,0.5047923947603368,0.9999337300941191
omnetpp,64bits,73108439,14,0.4991121886763305,0.9999977257085285
omnetpp,64bits,73108439,15,0.499275945421294,0.9999984873191989
omnetpp,64bits,73108439,16,0.4977666805332829,0.999985608446329
omnetpp,64bits,73108439,17,0.4975822832163056,0.9999831338065303
omnetpp,64bits,73108439,18,0.5008661448782951,0.999997835359224
omnetpp,64bits,73108439,19,0.5016773644968675,0.9999918817907317
omnetpp,64bits,73108439,20,0.49334445507720387,0.9998721841835003
omnetpp,64bits,73108439,21,0.4976159865757768,0.9999836007656054
omnetpp,64bits,73108439,22,0.5000313164941191,0.9999999971702321
omnetpp,64bits,73108439,23,0.4718213036938184,0.9977076735948712
omnetpp,64bits,73108439,24,0.5427349638801616,0.9947240435008379
omnetpp,64bits,73108439,25,0.4986996918372173,0.999995121373147
omnetpp,64bits,73108439,26,0.5500844437397986,0.9927499861833098
omnetpp,64bits,73108439,27,0.5972338706342779,0.972545696558556
omnetpp,64bits,73108439,28,0.22242637406059237,0.7645733074331088
omnetpp,64bits,73108439,29,0.00031737786112489696,0.004146217065609936
omnetpp,64bits,73108439,30,0.00031443702415804556,0.004112021719654047
omnetpp,64bits,73108439,31,0.0003150388698628896,0.004119023055332448
omnetpp,64bits,73108439,32,0.0,0.0
omnetpp,64bits,73108439,33,0.0,0.0
omnetpp,64bits,73108439,34,0.0,0.0
omnetpp,64bits,73108439,35,0.0,0.0
omnetpp,64bits,73108439,36,0.0,0.0
omnetpp,64bits,73108439,37,0.0,0.0
omnetpp,64bits,73108439,38,0.0,0.0
omnetpp,64bits,73108439,39,0.0,0.0
omnetpp,64bits,73108439,40,0.0,0.0
omnetpp,64bits,73108439,41,0.0,0.0
omnetpp,64bits,73108439,42,0.0,0.0
omnetpp,64bits,73108439,43,0.0,0.0
omnetpp,64bits,73108439,44,1.3678311473727404e-08,3.770594752292888e-07
omnetpp,64bits,73108439,45,1.3678311473727404e-08,3.770594752292888e-07
omnetpp,64bits,73108439,46,4.103493442118221e-08,1.0661395926009723e-06
omnetpp,64bits,73108439,47,1.3678311473727404e-08,3.770594752292888e-07
omnetpp,64bits,73108439,48,4.103493442118221e-08,1.0661395926009723e-06
omnetpp,64bits,73108439,49,5.4713245894909615e-08,1.3988114075077995e-06
omnetpp,64bits,73108439,50,5.4713245894909615e-08,1.3988114075077995e-06
omnetpp,64bits,73108439,51,4.103493442118221e-08,1.0661395926009723e-06
omnetpp,64bits,73108439,52,4.924192130541866e-07,1.1028370536963124e-05
omnetpp,64bits,73108439,53,4.513842786330043e-07,1.0166002338859587e-05
omnetpp,64bits,73108439,54,4.6506259010673174e-07,1.0454033359864974e-05
omnetpp,64bits,73108439,55,4.6506259010673174e-07,1.0454033359864974e-05
omnetpp,64bits,73108439,56,4.2402765568554954e-07,9.588127358813988e-06
omnetpp,64bits,73108439,57,4.2402765568554954e-07,9.588127358813988e-06
omnetpp,64bits,73108439,58,4.2402765568554954e-07,9.588127358813988e-06
omnetpp,64bits,73108439,59,4.2402765568554954e-07,9.588127358813988e-06
omnetpp,64bits,73108439,60,4.2402765568554954e-07,9.588127358813988e-06
omnetpp,64bits,73108439,61,4.2402765568554954e-07,9.588127358813988e-06
omnetpp,64bits,73108439,62,1.5046142621100144e-07,3.6271431972966515e-06
omnetpp,64bits,73108439,63,0.0,0.0
parest,32bits,1784670,0,0.8006079555323954,0.7207105161966056
parest,32bits,1784670,1,0.8033193811741106,0.7152394494473278
parest,32bits,1784670,2,0.8046389528596323,0.7125525986917336
parest,32bits,1784670,3,0.8026649184443062,0.7165661326988972
parest,32bits,1784670,4,0.8029568491653919,0.7159748327525621
parest,32bits,1784670,5,0.8040808664907237,0.7136908937511126
parest,32bits,1784670,6,0.8012327208951795,0.7194557915032074
parest,32bits,1784670,7,0.799378036275614,0.7231702796568679
parest,32bits,1784670,8,0.7948802859912477,0.732050096459913
parest,32bits,1784670,9,0.7950489446228154,0.7317203658373528
parest,32bits,1784670,10,0.7910739800635411,0.7394248449060119
parest,32bits,1784670,11,0.7507612051527733,0.8100694121375493
parest,32bits,1784670,12,0.7505914258658464,0.8103393902448752
parest,32bits,1784670,13,0.6276947558932464,0.9524256892645993
parest,32bits,1784670,14,0.6270190007116162,0.9529335137868068
parest,32bits,1784670,15,0.6270061131749848,0.9529431712850001
parest,32bits,1784670,16,0.6265483254607295,0.953285557929196
parest,32bits,1784670,17,0.6263735032246858,0.9534159692510424
parest,32bits,1784670,18,0.6264116055069004,0.9533875623285748
parest,32bits,1784670,19,0.62315217939451,0.9557852812136796
parest,32bits,1784670,20,0.6217132579132276,0.956823009369431
parest,32bits,1784670,21,0.6215490819030969,0.9569406029990941
