bench,addr,generation,alloc_type,alloc_size,total,pct_fp8_e4m3,pct_fp8_e5m2,pct_bf16,pct_fp16,pct_fp32,site
wrf,0xe127060,21,32bits,667968,2156958,0.1883518362434502,0.1883458092368975,0.1884844303876107,0.1892656231600244,1.0,solve_em_
wrf,0xe127060,16,32bits,667968,2156958,0.1883499817798955,0.1883472000845635,0.188455686202513,0.1890866674269967,1.0,solve_em_
wrf,0xe127060,19,32bits,667968,2156958,0.1883522998593389,0.1883485909322295,0.1884719127586165,0.1891112390690963,1.0,solve_em_
wrf,0xe127060,30,32bits,667968,2156958,0.1883522998593389,0.1883476637004522,0.1885043658708236,0.189383845211636,1.0,solve_em_
wrf,0xe127060,25,32bits,667968,2156958,0.1883522998593389,0.1883472000845635,0.1884992660960482,0.1893207934507765,1.0,solve_em_
wrf,0xe127060,12,32bits,667968,2156958,0.1883509090116729,0.1883462728527861,0.1884473411165168,0.1890305699044673,1.0,solve_em_
wrf,0xe127060,26,32bits,667968,2156958,0.1883522998593389,0.1883430275415654,0.1884960207848275,0.1892461512927001,1.0,solve_em_
wrf,0xe127060,15,32bits,667968,2156958,0.1883536907070049,0.1883481273163408,0.188461249593177,0.1891052120625436,1.0,solve_em_
wrf,0xd7b36e0,3,32bits,667968,2156958,0.1883467364686748,0.1883439547733428,0.1884334326398566,0.1888683043434318,1.0,solve_em_
wrf,0xe127060,24,32bits,667968,2156958,0.1883527634752276,0.1883458092368975,0.1884895301623861,0.1893254296096632,1.0,solve_em_
wrf,0xe127060,20,32bits,667968,2156958,0.1883536907070049,0.1883485909322295,0.1884668129838411,0.1891251475457565,1.0,solve_em_
wrf,0xd7b9460,1,32bits,667968,2156958,0.1883448820051201,0.1883434911574541,0.1883977342164288,0.1887676996955898,1.0,solve_em_
wrf,0xd7b9460,5,32bits,667968,2156958,0.1883458092368975,0.1883425639256768,0.1884325054080793,0.1888891670584221,1.0,solve_em_
wrf,0xe127060,18,32bits,667968,2156958,0.1883509090116729,0.1883439547733428,0.1884663493679524,0.1891733635981785,1.0,solve_em_
wrf,0xe127060,28,32bits,667968,2156958,0.1883509090116729,0.1883485909322295,0.1884807214605013,0.1893509284835402,1.0,solve_em_
wrf,0x646e880,1,32bits,23856,2056368,0.0856529570582697,0.0852580861013203,0.0981327272161403,0.1405361297199723,1.0,__module_alloc_space_0_MOD_alloc_space_field_core_0
wrf,0xd66d3a0,7,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,29,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,35,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,23,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,22,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,36,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,8,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,34,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xedca200,6,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,16,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd527060,8,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,20,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,27,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xedca200,1,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xedca200,9,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,11,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,24,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,13,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,14,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd527060,6,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd527060,10,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,17,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,31,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,40,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,6,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,10,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,25,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,19,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,28,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,38,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xedca200,3,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xedca200,10,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,26,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,32,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,33,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd527060,7,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,15,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,21,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd527060,3,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xedca200,2,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xedca200,4,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd527060,4,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,18,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd527060,5,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,25,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,24,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,37,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,30,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,21,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xedca200,7,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xedca200,5,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xedca200,8,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,9,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,23,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,22,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd527060,9,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd66d3a0,12,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd527060,2,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xd527060,1,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xef10540,39,32bits,667968,1895880,1.0,1.0,1.0,1.0,1.0,solve_em_
wrf,0xe9ca200,30,32bits,667968,1797972,0.2108987236731161,0.2108953865799912,0.2109710273574894,0.2114332147552909,1.0,solve_em_
wrf,0xe9ca200,13,32bits,667968,1797972,0.2108992798553036,0.2108953865799912,0.210966021717802,0.2114065180102916,1.0,solve_em_
wrf,0xe9ca200,20,32bits,667968,1797972,0.2108987236731161,0.2108964989443662,0.2109676902643645,0.2114076303746665,1.0,solve_em_
wrf,0xe9ca200,28,32bits,667968,1797972,0.210902060766241,0.2108964989443662,0.2109732520862393,0.2114326585731034,1.0,solve_em_
wrf,0xe856880,8,32bits,667968,1797972,0.2109009484018661,0.2108964989443662,0.2109715835396769,0.2113853830871671,1.0,solve_em_
wrf,0xe856880,1,32bits,667968,1797972,0.2108981674909286,0.2108959427621787,0.2109721397218644,0.2113770403543547,1.0,solve_em_
wrf,0xe856880,10,32bits,667968,1797972,0.2109037293128035,0.2108976113087411,0.2109726959040519,0.2113926134556044,1.0,solve_em_
wrf,0xe9ca200,18,32bits,667968,1797972,0.2109009484018661,0.2108959427621787,0.2109754768149893,0.2114065180102916,1.0,solve_em_
wrf,0xe856880,9,32bits,667968,1797972,0.2109003922196786,0.2108964989443662,0.2109554542562398,0.2113748156256048,1.0,solve_em_
wrf,0xe9ca200,22,32bits,667968,1797972,0.210903173130616,0.2108964989443662,0.2109804824546767,0.2114487878565406,1.0,solve_em_
wrf,0xe9ca200,11,32bits,667968,1797972,0.210904285494991,0.2108953865799912,0.2109704711753019,0.2113937258199794,1.0,solve_em_
wrf,0xe856880,2,32bits,667968,1797972,0.2108976113087411,0.2108942742156162,0.2109621284424896,0.2113392199656057,1.0,solve_em_
wrf,0xe9ca200,16,32bits,667968,1797972,0.2109009484018661,0.2108948303978037,0.210968246446552,0.2113948381843543,1.0,solve_em_
wrf,0xe9ca200,23,32bits,667968,1797972,0.2108992798553036,0.2108953865799912,0.2109777015437393,0.2114031809171666,1.0,solve_em_
wrf,0xe9ca200,24,32bits,667968,1797972,0.2109026169484285,0.2108970551265536,0.2109777015437393,0.2114204225649787,1.0,solve_em_
wrf,0xe9ca200,27,32bits,667968,1797972,0.2108970551265536,0.2108937180334287,0.2109760329971768,0.2114181978362288,1.0,solve_em_
wrf,0xe9ca200,26,32bits,667968,1797972,0.2109009484018661,0.2108942742156162,0.2109704711753019,0.2114265405690411,1.0,solve_em_
wrf,0xe856880,6,32bits,667968,1797972,0.2108981674909286,0.2108942742156162,0.2109626846246771,0.2113892763624795,1.0,solve_em_
wrf,0xe9ca200,19,32bits,667968,1797972,0.210902060766241,0.2108953865799912,0.2109788139081142,0.2114220911115412,1.0,solve_em_
wrf,0xe9ca200,17,32bits,667968,1797972,0.2108998360374911,0.2108959427621787,0.210969358810927,0.2113953943665418,1.0,solve_em_
wrf,0xe856880,4,32bits,667968,1797972,0.2108976113087411,0.2108942742156162,0.2109621284424896,0.2113420008765431,1.0,solve_em_
wrf,0xe856880,5,32bits,667968,1797972,0.2108970551265536,0.2108942742156162,0.2109587913493647,0.2113425570587306,1.0,solve_em_
wrf,0xe9ca200,12,32bits,667968,1797972,0.210902060766241,0.2108964989443662,0.2109760329971768,0.2113853830871671,1.0,solve_em_
wrf,0xe9ca200,14,32bits,667968,1797972,0.2109009484018661,0.2108964989443662,0.2109699149931144,0.2114215349293537,1.0,solve_em_
wrf,0xe9ca200,25,32bits,667968,1797972,0.2109009484018661,0.2108948303978037,0.2109765891793643,0.2114059618281041,1.0,solve_em_
wrf,0xe9ca200,15,32bits,667968,1797972,0.210902060766241,0.2108970551265536,0.2109821510012391,0.2114270967512286,1.0,solve_em_
wrf,0xe9ca200,29,32bits,667968,1797972,0.2109003922196786,0.2108948303978037,0.2109688026287395,0.2114109674677914,1.0,solve_em_
wrf,0xe9ca200,21,32bits,667968,1797972,0.2108987236731161,0.2108959427621787,0.2109599037137397,0.2114065180102916,1.0,solve_em_
wrf,0xe856880,7,32bits,667968,1797972,0.2109009484018661,0.2108964989443662,0.2109754768149893,0.2114037370993541,1.0,solve_em_
wrf,0xe856880,3,32bits,667968,1797972,0.2108964989443662,0.2108937180334287,0.2109565666206148,0.2113336581437308,1.0,solve_em_
wrf,0x72c8060,1,32bits,6679680,1669920,1.0,1.0,1.0,1.0,1.0,__module_alloc_space_0_MOD_alloc_space_field_core_0
wrf,0xe7b36e0,3,32bits,667968,1556604,0.0745115649195299,0.073175965113799,0.0981881069302147,0.1592652980462597,1.0,solve_em_
wrf,0xe927060,29,32bits,667968,1556604,0.07477624366891,0.0733192256990217,0.100511112652929,0.1646957093775937,1.0,solve_em_
wrf,0xe927060,20,32bits,667968,1556604,0.0747807406379528,0.0732948135813604,0.1001899005784387,0.1633768125997363,1.0,solve_em_
wrf,0xe7b36e0,9,32bits,667968,1556604,0.0746477588391138,0.0732601226773154,0.0997055127701072,0.1622821218498731,1.0,solve_em_
wrf,0xe927060,21,32bits,667968,1556604,0.074708146709118,0.0732633347980604,0.1000530642347058,0.1636594792252878,1.0,solve_em_
wrf,0xe927060,14,32bits,667968,1556604,0.0748584739599795,0.0733044499435951,0.100380058126537,0.1632335520145136,1.0,solve_em_
wrf,0xe927060,12,32bits,667968,1556604,0.0747505467029507,0.0732260741974195,0.1003530763122798,0.1630119156831153,1.0,solve_em_
wrf,0xe927060,22,32bits,667968,1556604,0.0747010800434792,0.0732838923708277,0.0999168703151218,0.1635258550022998,1.0,solve_em_
wrf,0xe7b36e0,7,32bits,667968,1556604,0.0746516133840077,0.0732280014698664,0.0992397552620962,0.1614848734809881,1.0,solve_em_
wrf,0xe927060,30,32bits,667968,1556604,0.0747788133655059,0.0732479166184848,0.1006357429378313,0.1645563033372649,1.0,solve_em_
wrf,0xe7b36e0,8,32bits,667968,1556604,0.0746830921673078,0.0732337832872072,0.0995539006709477,0.1619364976577215,1.0,solve_em_
wrf,0xe927060,11,32bits,667968,1556604,0.0747486194305038,0.0732633347980604,0.1002412945103571,0.1627465945095862,1.0,solve_em_
wrf,0xe927060,13,32bits,667968,1556604,0.0748263527525305,0.0733121590333829,0.1004231005445187,0.1634127883520792,1.0,solve_em_
wrf,0xe927060,15,32bits,667968,1556604,0.0748269951766794,0.0733102317609359,0.1005888459749557,0.1633080732157954,1.0,solve_em_
wrf,0xe927060,27,32bits,667968,1556604,0.0747980860899753,0.0733205105473196,0.1003357308602573,0.1640899034051049,1.0,solve_em_
wrf,0xe927060,19,32bits,667968,1556604,0.0747833103345488,0.0732935287330624,0.0999252218290586,0.163354970178671,1.0,solve_em_
wrf,0xe7b36e0,1,32bits,667968,1556604,0.0743548134271786,0.0730365590734701,0.0972604464590865,0.1576663043394466,1.0,solve_em_
wrf,0xe927060,18,32bits,667968,1556604,0.0747030073159262,0.0732652620705073,0.1001886157301407,0.1634468368319752,1.0,solve_em_
wrf,0xe7b36e0,5,32bits,667968,1556604,0.0745128497678279,0.0731650439032663,0.0982272948033025,0.1595910070897929,1.0,solve_em_
wrf,0xe7b36e0,6,32bits,667968,1556604,0.0745102800712319,0.0731618317825214,0.0984180947755498,0.1607370917715745,1.0,solve_em_
wrf,0xe7b36e0,10,32bits,667968,1556604,0.07480772245221,0.0733185832748727,0.1002978278354674,0.1628924247914048,1.0,solve_em_
wrf,0xe7b36e0,4,32bits,667968,1556604,0.0744376861423971,0.0731052984574111,0.0979317796947714,0.1592261101731718,1.0,solve_em_
wrf,0xe927060,23,32bits,667968,1556604,0.0747023648917772,0.0732980257021053,0.100243864206953,0.1634988731880426,1.0,solve_em_
wrf,0xe927060,28,32bits,667968,1556604,0.0748019406348692,0.0733102317609359,0.1004346641792003,0.164388630634381,1.0,solve_em_
wrf,0xe927060,26,32bits,667968,1556604,0.0748449830528509,0.0733198681231706,0.1004327369067534,0.1640423640180804,1.0,solve_em_
wrf,0xe927060,16,32bits,667968,1556604,0.0747351285233752,0.0732678317671032,0.1000845430180058,0.1633016489743056,1.0,solve_em_
wrf,0xe927060,25,32bits,667968,1556604,0.0746940133778404,0.0732228620766746,0.1003093914701491,0.1637359276990165,1.0,solve_em_
wrf,0xe927060,24,32bits,667968,1556604,0.0747781709413569,0.0733102317609359,0.1001063854390712,0.1639337943369026,1.0,solve_em_
wrf,0xe7b36e0,2,32bits,667968,1556604,0.0743663770618603,0.0730545469496416,0.097279719183556,0.1561270560784888,1.0,solve_em_
wrf,0xe927060,17,32bits,667968,1556604,0.0747646800342283,0.0732954560055094,0.0998686885039483,0.1632348368628116,1.0,solve_em_
wrf,0x64afec0,1,32bits,23856,1527324,0.0086189963622649,0.0086189963622649,0.0086373290801427,0.0087512538269548,1.0,__module_alloc_space_0_MOD_alloc_space_field_core_0
wrf,0xd927060,28,32bits,4007808,1296810,0.6381813835488622,0.6381366584156507,0.6383687664345586,0.6385854519937385,1.0,solve_em_
wrf,0xd927060,9,32bits,4007808,1296810,0.6798528697341939,0.6798428451353706,0.6799068483432422,0.6800016964705701,1.0,solve_em_
wrf,0xd927060,23,32bits,4007808,1296810,0.6443788989906,0.6443364872263477,0.6445362080798267,0.6447320733183736,1.0,solve_em_
wrf,0xd927060,16,32bits,4007808,1296810,0.654203005837401,0.6541721609179448,0.6543348678680763,0.6544543919309691,1.0,solve_em_
wrf,0xd927060,20,32bits,4007808,1296810,0.6482275738157479,0.6481951866503188,0.6483509534935726,0.6484889845081392,1.0,solve_em_
wrf,0xd927060,8,32bits,4007808,1296810,0.6825803317371087,0.6825633670314079,0.682639708207062,0.6827183627516753,1.0,solve_em_
wrf,0xd927060,22,32bits,4007808,1296810,0.645085247646147,0.6450490048657861,0.645235616628496,0.645414517161342,1.0,solve_em_
wrf,0xd927060,6,32bits,4007808,1296810,0.6898404546541128,0.6898188632104935,0.6899167958297668,0.6899946792513938,1.0,solve_em_
wrf,0xd927060,15,32bits,4007808,1296810,0.6582190143505988,0.6582020496448978,0.6583084646170217,0.6584233619419961,1.0,solve_em_
wrf,0xd927060,11,32bits,4007808,1296810,0.6704806409574263,0.6704598206367933,0.670552355395162,0.6706425767845714,1.0,solve_em_
wrf,0xd927060,2,32bits,4007808,1296810,0.7286726660035009,0.7286634125276641,0.7286973419390659,0.7287605740239511,1.0,solve_em_
wrf,0xd927060,4,32bits,4007808,1296810,0.70187691334891,0.7018614908891819,0.7019216384821215,0.7019748459681835,1.0,solve_em_
wrf,0xd927060,27,32bits,4007808,1296810,0.6391252380842221,0.6390874530578882,0.6393272723066602,0.639547813480772,1.0,solve_em_
wrf,0xd927060,24,32bits,4007808,1296810,0.6434111396426616,0.6433741257393142,0.6435923535444668,0.6438121235955923,1.0,solve_em_
wrf,0xd927060,17,32bits,4007808,1296810,0.6522358710990815,0.6521996283187206,0.6523515395470424,0.6524926550535545,1.0,solve_em_
wrf,0xd927060,21,32bits,4007808,1296810,0.6465519235662895,0.6465172230319014,0.6467130882704483,0.6468865909423894,1.0,solve_em_
wrf,0xd927060,30,32bits,4007808,1296810,0.6363916070974159,0.6363437974722589,0.6366005814267317,0.6368396295525174,1.0,solve_em_
wrf,0xd927060,26,32bits,4007808,1296810,0.6403536370015653,0.640303514007449,0.6405425621332347,0.6407669589222785,1.0,solve_em_
wrf,0xd927060,10,32bits,4007808,1296810,0.6755037360908691,0.6754906270001002,0.6755638836838087,0.6756440804743948,1.0,solve_em_
wrf,0xd927060,13,32bits,4007808,1296810,0.6642229779227489,0.6642013864791295,0.6643024035903486,0.6643903116107988,1.0,solve_em_
wrf,0xd927060,5,32bits,4007808,1296810,0.6940692931115584,0.6940538706518302,0.6941147893677563,0.6941803348216007,1.0,solve_em_
wrf,0xd927060,1,32bits,4007808,1296810,0.8029348940862578,0.8029341229632714,0.8029395208241763,0.8029611122677955,1.0,solve_em_
wrf,0xd927060,18,32bits,4007808,1296810,0.6513930336749408,0.6513645021244439,0.65151332886082,0.6516451908914953,1.0,solve_em_
wrf,0xd927060,14,32bits,4007808,1296810,0.6610413244808414,0.6610228175291677,0.6611230635174004,0.6612132849068098,1.0,solve_em_
wrf,0xd927060,29,32bits,4007808,1296810,0.6376308017365689,0.6375907033412759,0.6378204979912246,0.6380502926411733,1.0,solve_em_
wrf,0xd927060,25,32bits,4007808,1296810,0.6415596733523029,0.6415234305719419,0.6417208380564616,0.6419305835087639,1.0,solve_em_
wrf,0xd927060,7,32bits,4007808,1296810,0.6869256097655015,0.6869071028138278,0.6869842151124683,0.6870744365018777,1.0,solve_em_
wrf,0xd927060,12,32bits,4007808,1296810,0.6680300121066309,0.6680115051549572,0.6681048110363121,0.6681834655809255,1.0,solve_em_
wrf,0xd927060,3,32bits,4007808,1296810,0.7058728726644613,0.7058589924507059,0.7059098865678087,0.7059461293481697,1.0,solve_em_
wrf,0xd927060,19,32bits,4007808,1296810,0.6498237983976064,0.6497860133712726,0.6499348401076488,0.6500651598923513,1.0,solve_em_
wrf,0xf03e160,3,32bits,567840,1262484,7.920892462795568e-07,7.920892462795568e-07,1.267342794047291e-05,0.0001101004052328,1.0,__module_diffusion_em_MOD_cal_deform_and_div
wrf,0xf03e160,13,32bits,567840,1262484,7.920892462795568e-07,7.920892462795568e-07,1.3465517186752464e-05,0.0001132687622179,1.0,__module_diffusion_em_MOD_cal_deform_and_div
wrf,0xf1b1ae0,4,32bits,567840,1262484,0.0,0.0,1.1881338694193351e-05,0.0001180212976956,1.0,__module_diffusion_em_MOD_cal_deform_and_div
wrf,0xf03e160,15,32bits,567840,1262484,0.0,0.0,1.3465517186752464e-05,0.0001124766729716,1.0,__module_diffusion_em_MOD_cal_deform_and_div
wrf,0xeef7e20,7,32bits,567840,1262484,2.3762677388386703e-06,0.0,1.742596341815025e-05,0.0001203975654344,1.0,__module_diffusion_em_MOD_cal_deform_and_div
wrf,0xeef7e20,8,32bits,567840,1262484,2.3762677388386703e-06,1.5841784925591137e-06,7.920892462795569e-06,0.0001251501009121,1.0,__module_diffusion_em_MOD_cal_deform_and_div
wrf,0xf1b1ae0,3,32bits,567840,1262484,3.1683569851182277e-06,3.1683569851182277e-06,1.6633874171870692e-05,0.0001093083159865,1.0,__module_diffusion_em_MOD_cal_deform_and_div
wrf,0xeef7e20,6,32bits,567840,1262484,2.3762677388386703e-06,2.3762677388386703e-06,2.1386409649548036e-05,0.0001172292084493,1.0,__module_diffusion_em_MOD_cal_deform_and_div
wrf,0xf1b1ae0,1,32bits,567840,1262484,3.1683569851182277e-06,7.920892462795568e-07,2.059432040326848e-05,0.0001267342794047,1.0,__module_diffusion_em_MOD_cal_deform_and_div
wrf,0xf1b1ae0,5,32bits,567840,1262484,7.920892462795568e-07,0.0,1.6633874171870692e-05,0.0001116845837254,1.0,__module_diffusion_em_MOD_cal_deform_and_div
wrf,0xf03e160,5,32bits,567840,1262484,1.5841784925591137e-06,7.920892462795568e-07,1.5841784925591137e-05,0.0001306947256361,1.0,__module_diffusion_em_MOD_cal_deform_and_div
